R	58	110-98-5		203-821-4	0	0	0	0	0	0
RN	58	0	DE	1,1'-Oxydipropan-2-ol
RN	58	0	EN	1,1'-Oxydipropan-2-ol
R	59	156-59-2	602-026-00-3	205-859-7	0	0	0	0	0	0
RN	59	0	DE	cis-Dichlorethylen
RN	59	0	EN	cis-Dichloroethylene
R	60	35691-65-7		252-681-0	0	0	0	0	0	0
RN	60	0	DE	2-Brom-2-(brommethyl)pentandinitril
RN	60	0	EN	2-Bromo-2-(bromomethyl)pentanedinitrile
RN	60	1	EN	1-Bromo-1-(bromomethyl)-1,3-propanedicarbonitrile
R	61	319-84-6		206-270-8	0	0	0	0	0	0
RN	61	0	DE	(1.alpha.,2.alpha.,3beta,4.alpha.,5beta,6beta)-1,2,3,4,5,6-Hexachlorcyclohexan
RN	61	1	DE	Hexachlorcyclohexan
RN	61	0	EN	(1alpha,2alpha,3beta,4alpha,5beta,6beta)-1,2,3,4,5,6-Hexachlorocyclo...
RN	61	1	EN	alpha-BHC
RN	61	2	EN	alpha-Benzenehexachloride
R	62	319-85-7		206-271-3	0	0	0	0	0	0
RN	62	0	DE	(1.alpha.,2beta,3.alpha.,4beta,5.alpha.,6beta)-1,2,3,4,5,6-Hexachlorcyclohexan
RN	62	0	EN	(1alpha,2beta,3alpha,4beta,5alpha,6beta)-1,2,3,4,5,6-Hexachlorocyclo...
RN	62	1	EN	beta-HCH
RN	62	2	EN	beta-Hexachlorocyclohexane
R	63	6053-68-5	607-104-00-0	227-964-7	0	0	0	0	0	0
RN	63	0	DE	r-1,c-2,c-3,c-4-Cyclopentan-1,2:3,4-tetracarbondisaeureanhydrid
RN	63	0	EN	r-1,c-2,c-3,c-4-Cyclopentane-1,2:3,4-tetracarboxylic dianhydride
RN	63	1	EN	1,2,3,4-Cyclopentanetetracarboxylic Dianhydride
R	64	1464-53-5	603-060-00-1	215-979-1	0	0	0	0	0	0
RN	64	0	DE	2,2'-Bioxiran
RN	64	1	DE	Butadiendioxyd
RN	64	2	DE	Butadien diepoxyd
RN	64	0	EN	2,2'-Bioxirane
RN	64	1	EN	1,1'-Bi(ethylene oxide)
RN	64	2	EN	Butadiene diepoxide
R	65	771-29-9	617-004-00-9	212-230-0	0	0	0	0	0	0
RN	65	0	DE	1,2,3,4-Tetrahydro-1-naphthylhydroperoxid
RN	65	1	DE	Tetralinhydroperoxid
RN	65	0	EN	1,2,3,4-Tetrahydro-1-naphthyl hydroperoxide
R	66	119-64-2	601-045-00-4	204-340-2	0	0	0	0	0	0
RN	66	0	DE	1,2,3,4-Tetrahydronaphthalin
RN	66	1	DE	THN
RN	66	2	DE	Tetrahydronaphthalin
RN	66	0	EN	1,2,3,4-Tetrahydronaphthalene
RN	66	1	EN	THN
RN	66	2	EN	Tetrahydronaphthalene
R	67	6202-15-9	613-003-00-2	-	0	0	0	0	0	0
RN	67	0	DE	1,2,3,4-Tetranitrocarbazol
RN	67	0	EN	1,2,3,4-Tetranitrocarbazole
R	68	526-73-8		208-394-8	0	0	0	0	0	0
RN	68	0	DE	1,2,3-Trimethylbenzol
RN	68	0	EN	1,2,3-Trimethylbenzene
RN	68	1	EN	Hemellitol
R	69	96-18-4	602-062-00-X	202-486-1	1	0	0	1	0	0
RN	69	0	DE	1,2,3-Trichlorpropan
RN	69	0	EN	1,2,3-Trichloropropane
R	70	87-66-1	604-009-00-6	201-762-9	0	0	0	0	0	0
RN	70	0	DE	Pyrogallol
RN	70	0	EN	Pyrogallol
R	71	89-32-7	607-098-00-X	201-898-9	0	0	0	0	0	0
RN	71	0	DE	Benzol-1,2:4,5-tetracarbonsaeuredianhydrid
RN	71	0	EN	Benzene-1,2:4,5-tetracarboxylic dianhydride
R	72	120-82-1		204-428-0	0	0	0	0	0	0
RN	72	0	DE	1,2,4-Trichlorbenzol
RN	72	0	EN	1,2,4-Trichlorobenzene
RN	72	1	EN	Hostetex L-pec
RN	72	2	EN	1,3,4-Trichlorobenzene
R	73	95-63-6	601-043-00-3	202-436-9	0	0	0	0	0	0
RN	73	0	DE	1,2,4-Trimethylbenzol
RN	73	0	EN	1,2,4-Trimethylbenzene
R	75	2634-33-5	613-088-00-6	220-120-9	1	0	0	0	0	0
RN	75	0	DE	1,2-Benzisothiazol-3(2H)-on
RN	75	0	EN	1,2-Benzisothiazol-3(2H)-one
R	76	68648-93-1		272-013-1	0	0	0	0	0	0
RN	76	0	DE	1,2-Benzoldicarbons�ure, gemischte Decyl und Hexyl und Octyldiester
RN	76	0	EN	1,2-Benzenedicarboxylic acid, mixed decyl and hexyl and octyl diesters
R	77	110-18-9	612-103-00-3	203-744-6	0	0	0	0	0	0
RN	77	0	DE	N,N,N',N'-Tetramethylethylendiamin
RN	77	0	EN	N,N,N',N'-Tetramethylethylenediamine
RN	77	1	EN	TMEDA
R	79	85-42-7	607-102-00-X	201-604-9	0	0	0	0	0	0
RN	79	0	DE	Cyclohexan-1,2-dicarbons�ureanhydrid
RN	79	1	DE	Hexahydrophthals�ureanhydrid
RN	79	0	EN	Cyclohexane-1,2-dicarboxylic anhydride
RN	79	1	EN	Hexahydro-1,3-isobenzofurandione
R	80	107-15-3	612-006-00-6	203-468-6	0	0	0	0	0	0
RN	80	0	DE	Ethylendiamin
RN	80	1	DE	Aethylenediamin
RN	80	2	DE	Aethaldiamin
